benchmark_category,dataset,score_mean,score_std,time_taken_sum,noise_dataset,reference_dataset
OVERALL,hierspeech/v1.1/eng,78.64311702050796,0.0,1365.337691783905,,
OVERALL,voicecraft/giga830m_tts_enhanced/eng,78.57005415856194,0.0,1254.051626443863,,
PROSODY,xtts/v2/eng,78.43820917450579,18.02466464066124,8.699137687683105,,
SPEAKER,e2-tts/default/eng,77.81933392744057,19.390654075751772,92.59306979179382,,
PROSODY,e2-tts/default/eng,77.64096045815124,17.849813857199408,22.124844551086426,,
OVERALL,metavoice/default/eng,77.56147477933837,0.0,1305.283727645874,,
OVERALL,recording/default/eng,77.38635162002237,0.0,1240.6349475383759,,
SPEAKER,vibevoice/default/eng,77.15120492963365,18.489117365467376,58.06084632873535,,
SPEAKER,vevo/vevo1.5/eng,76.9406662838124,21.425242520733274,57.70113444328308,,
PROSODY,voicecraft/giga830m_tts_enhanced/eng,76.52668630075704,19.15894197325905,20.48151969909668,,
SPEAKER,gpt-sovits/v4/eng,76.33029532176262,21.77812027119536,72.62744450569153,,
PROSODY,maskgct/default/eng,76.14336577873432,24.56300178050166,21.88310980796814,,
INTELLIGIBILITY,openvoice/default/eng,76.02959590162922,27.709064253039795,800.4310939311981,,
INTELLIGIBILITY,whisperspeech/small/eng,75.63231167828874,13.683844330340385,378.59886860847473,,
SPEAKER,hierspeech/v1.1/eng,73.49052624103314,18.452775205338956,85.70388197898865,,
SPEAKER,recording/default/eng,73.0568793381221,25.878344665341327,59.92334246635437,,
SPEAKER,xtts/v2/eng,72.5264592219759,22.48653883804465,47.5091757774353,,
PROSODY,hierspeech/v1.1/eng,72.23932439603591,21.42161013180141,21.9420964717865,,
SPEAKER,maskgct/default/eng,71.60158692683498,26.922653207461334,98.98265528678894,,
PROSODY,recording/default/eng,70.61764638521451,25.18059226443499,20.51472043991089,,
INTELLIGIBILITY,metavoice/default/eng,69.92840973482733,0.13721447418090038,644.7202627658844,,
SPEAKER,voicecraft/giga830m_tts_enhanced/eng,69.62385760694028,28.743042520692672,58.32712531089783,,
SPEAKER,metavoice/default/eng,67.96958637314152,29.42944605563773,58.535268068313606,,
